fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4
22,001,621///,G,845,G,10108,G,40844,113,64,19,19,10,N,N,N,N,N,N,N,N,N
22,001,6211//,G,213,H,2634,H,11354,29,15,5,6,3,N,N,N,N,N,N,N,N,N
22,001,62111/,G,213,H,2634,H,11354,29,15,5,6,3,N,N,N,N,N,N,N,N,N
22,001,621111,G,213,H,2634,H,11354,29,15,5,6,3,N,N,N,N,N,N,N,N,N
22,001,6212//,H,92,G,1057,G,4332,17,10,3,4,N,N,N,N,N,N,N,N,N,N
22,001,62121/,H,92,G,1057,G,4332,17,10,3,4,N,N,N,N,N,N,N,N,N,N
22,001,621210,H,92,G,1057,G,4332,17,10,3,4,N,N,N,N,N,N,N,N,N,N
22,001,6213//,H,93,G,1107,G,4361,32,26,5,N,N,N,N,N,N,N,N,N,N,N
22,001,62131/,G,11,H,73,G,280,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,001,621310,G,11,H,73,G,280,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62132/,J,20,J,136,J,601,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,621320,J,20,J,136,J,601,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62133/,J,4,G,44,G,187,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,001,621330,J,4,G,44,G,187,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62134/,H,36,H,513,G,2040,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,001,621340,H,36,H,513,G,2040,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62139/,G,22,H,341,H,1253,10,9,N,N,N,N,N,N,N,N,N,N,N,N
22,001,621399,G,22,H,341,H,1253,10,9,N,N,N,N,N,N,N,N,N,N,N,N
22,001,6214//,G,206,G,2184,G,8885,16,3,3,7,3,N,N,N,N,N,N,N,N,N
22,001,62142/,H,71,H,743,H,2956,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,621420,H,71,H,743,H,2956,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62149/,G,135,G,1441,G,5929,13,3,3,6,N,N,N,N,N,N,N,N,N,N
22,001,621492,G,38,G,562,G,2177,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,621498,G,64,G,650,G,2847,7,N,N,3,N,N,N,N,N,N,N,N,N,N
22,001,6215//,G,112,H,1334,H,5208,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62151/,G,112,H,1334,H,5208,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,621511,G,108,H,1307,H,5094,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,6216//,H,76,G,1095,G,4547,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62161/,H,76,G,1095,G,4547,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,621610,H,76,G,1095,G,4547,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,6219//,J,53,J,697,J,2157,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62191/,J,9,J,115,J,502,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,001,621910,J,9,J,115,J,502,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,001,622///,J,304,J,6194,J,23921,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,623///,H,436,H,3553,H,15216,10,N,4,N,N,N,N,N,N,N,N,N,N,N
22,001,6231//,H,407,H,3360,H,14409,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62311/,H,407,H,3360,H,14409,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,623110,H,407,H,3360,H,14409,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,6232//,J,29,H,193,G,807,5,N,4,N,N,N,N,N,N,N,N,N,N,N
22,001,62321/,J,29,H,193,G,807,5,N,4,N,N,N,N,N,N,N,N,N,N,N
22,001,623210,J,29,H,193,G,807,5,N,4,N,N,N,N,N,N,N,N,N,N,N
22,001,624///,H,398,H,2104,H,9216,16,5,3,5,N,N,N,N,N,N,N,N,N,N
22,001,6241//,H,323,H,1776,H,7787,8,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62412/,H,280,J,1285,J,5854,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,624120,H,280,J,1285,J,5854,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,62419/,J,17,H,158,H,621,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,624190,J,17,H,158,H,621,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,6244//,G,75,G,328,G,1429,8,N,3,3,N,N,N,N,N,N,N,N,N,N
22,001,62441/,G,75,G,328,G,1429,8,N,3,3,N,N,N,N,N,N,N,N,N,N
22,001,624410,G,75,G,328,G,1429,8,N,3,3,N,N,N,N,N,N,N,N,N,N
22,001,71----,J,71,H,284,H,1279,12,8,3,N,N,N,N,N,N,N,N,N,N,N
22,001,711///,J,5,J,41,G,336,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,713///,H,66,H,243,H,943,9,5,3,N,N,N,N,N,N,N,N,N,N,N
22,001,7139//,H,60,H,194,H,763,7,3,3,N,N,N,N,N,N,N,N,N,N,N
22,001,71394/,H,57,H,177,H,688,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,001,713940,H,57,H,177,H,688,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,001,72----,G,1384,G,5112,G,19919,91,24,18,25,18,6,N,N,N,N,N,N,N,N
22,001,721///,H,41,G,143,G,618,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,001,7211//,G,32,G,113,G,506,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,72111/,G,32,G,113,G,506,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,721110,G,32,G,113,G,506,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,722///,G,1343,G,4969,G,19301,85,22,15,24,18,6,N,N,N,N,N,N,N,N
22,001,7223//,G,58,H,390,H,1720,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,72231/,G,58,H,390,H,1720,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,722310,G,58,H,390,H,1720,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,7224//,J,23,G,110,G,393,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,001,72241/,J,23,G,110,G,393,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,001,722410,J,23,G,110,G,393,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,001,7225//,G,1262,G,4469,G,17188,73,16,12,22,17,6,N,N,N,N,N,N,N,N
22,001,72251/,G,1262,G,4469,G,17188,73,16,12,22,17,6,N,N,N,N,N,N,N,N
22,001,722511,G,529,G,2042,G,7202,25,5,3,7,6,4,N,N,N,N,N,N,N,N
22,001,722513,G,647,G,2206,G,9132,39,6,7,15,9,N,N,N,N,N,N,N,N,N
22,001,722515,J,52,J,112,H,419,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,001,81----,G,501,G,3201,G,13477,94,57,25,6,6,N,N,N,N,N,N,N,N,N
22,001,811///,G,163,H,1567,G,6563,36,22,11,N,N,N,N,N,N,N,N,N,N,N
22,001,8111//,G,104,G,767,G,3419,21,11,8,N,N,N,N,N,N,N,N,N,N,N
22,001,81111/,J,40,G,309,G,1378,10,5,5,N,N,N,N,N,N,N,N,N,N,N
22,001,811111,J,39,G,305,G,1364,9,4,5,N,N,N,N,N,N,N,N,N,N,N
22,001,81112/,G,17,H,178,H,763,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,811121,G,17,H,178,H,763,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,81119/,H,47,G,280,G,1278,7,3,3,N,N,N,N,N,N,N,N,N,N,N
22,001,811198,J,10,J,67,H,288,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,8113//,H,49,H,702,H,2740,11,8,N,N,N,N,N,N,N,N,N,N,N,N
22,001,81131/,H,49,H,702,H,2740,11,8,N,N,N,N,N,N,N,N,N,N,N,N
22,001,811310,H,49,H,702,H,2740,11,8,N,N,N,N,N,N,N,N,N,N,N,N
22,001,8114//,J,10,J,98,J,404,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,81141/,G,8,J,83,J,347,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,812///,G,72,G,396,G,1614,19,15,N,N,N,N,N,N,N,N,N,N,N,N
22,001,8121//,G,21,H,98,H,378,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,001,81211/,G,21,H,98,H,378,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,001,812112,G,17,H,76,H,294,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,001,8122//,G,40,G,258,G,1065,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,001,81221/,G,40,G,258,G,1065,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,001,812210,G,40,G,258,G,1065,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,001,8129//,G,8,H,27,H,121,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,81291/,G,8,H,27,H,121,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,812910,G,8,H,27,H,121,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,001,813///,G,266,G,1238,G,5300,39,20,12,3,4,N,N,N,N,N,N,N,N,N
22,001,8131//,G,254,G,1156,G,4964,35,17,11,3,4,N,N,N,N,N,N,N,N,N
22,001,81311/,G,254,G,1156,G,4964,35,17,11,3,4,N,N,N,N,N,N,N,N,N
22,001,813110,G,254,G,1156,G,4964,35,17,11,3,4,N,N,N,N,N,N,N,N,N
22,001,8139//,J,11,H,77,G,314,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,81391/,J,11,H,77,G,314,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,001,813910,J,11,H,77,G,314,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,------,G,3450,G,41642,G,162360,310,174,62,38,22,8,5,N,N,N,N,N,N,N
22,003,11----,G,80,G,898,G,4462,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,113///,G,76,G,878,G,4381,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,1133//,G,76,G,878,G,4381,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,11331/,G,76,G,878,G,4381,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,113310,G,76,G,878,G,4381,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,21----,J,74,J,1076,J,3833,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,22----,G,14,J,225,J,922,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,221///,G,14,J,225,J,922,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,23----,G,61,G,490,H,3625,13,8,N,4,N,N,N,N,N,N,N,N,N,N
22,003,236///,J,26,J,216,J,971,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,238///,J,35,J,274,J,2654,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,003,2389//,J,13,J,95,H,442,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,003,23891/,J,10,H,78,G,375,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,238910,J,10,H,78,G,375,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,31----,H,725,H,17490,H,59987,8,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,321///,J,539,J,15053,J,50974,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,42----,H,23,G,155,G,638,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,003,423///,J,8,J,44,H,206,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,003,4231//,J,7,J,37,H,170,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,44----,G,710,G,5318,G,21485,65,29,18,12,3,N,N,N,N,N,N,N,N,N
22,003,441///,G,76,H,583,H,2601,12,5,5,N,N,N,N,N,N,N,N,N,N,N
22,003,4411//,J,32,J,315,J,1383,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,44111/,J,29,J,303,J,1335,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,441110,J,29,J,303,J,1335,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,4413//,H,44,H,268,H,1218,8,3,4,N,N,N,N,N,N,N,N,N,N,N
22,003,44131/,H,30,H,187,H,809,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,441310,H,30,H,187,H,809,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,44132/,J,14,G,81,G,409,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,441320,J,14,G,81,G,409,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,444///,J,26,J,161,J,650,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,4441//,J,11,J,58,J,268,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,445///,G,138,H,517,H,2056,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,003,4451//,G,135,H,499,H,1999,6,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,44512/,G,7,H,23,G,121,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,445120,G,7,H,23,G,121,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,446///,G,49,G,596,G,2625,4,N,N,4,N,N,N,N,N,N,N,N,N,N
22,003,4461//,G,49,G,596,G,2625,4,N,N,4,N,N,N,N,N,N,N,N,N,N
22,003,44611/,G,49,G,596,G,2625,4,N,N,4,N,N,N,N,N,N,N,N,N,N
22,003,446110,G,49,G,596,G,2625,4,N,N,4,N,N,N,N,N,N,N,N,N,N
22,003,447///,G,127,G,676,G,3345,15,6,3,4,N,N,N,N,N,N,N,N,N,N
22,003,4471//,G,127,G,676,G,3345,15,6,3,4,N,N,N,N,N,N,N,N,N,N
22,003,44711/,G,127,G,676,G,3345,15,6,3,4,N,N,N,N,N,N,N,N,N,N
22,003,447110,G,127,G,676,G,3345,15,6,3,4,N,N,N,N,N,N,N,N,N,N
22,003,452///,J,245,J,2172,J,7754,11,N,8,N,N,N,N,N,N,N,N,N,N,N
22,003,4523//,J,245,J,2172,J,7754,11,N,8,N,N,N,N,N,N,N,N,N,N,N
22,003,45231/,J,245,J,2172,J,7754,11,N,8,N,N,N,N,N,N,N,N,N,N,N
22,003,452319,G,53,G,294,G,1352,10,N,8,N,N,N,N,N,N,N,N,N,N,N
22,003,453///,J,2,G,2,G,16,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,454///,J,41,J,569,J,2250,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,48----,H,42,H,1024,H,4400,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,003,484///,J,17,H,245,H,991,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,51----,J,19,J,193,J,834,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,003,517///,J,13,J,160,J,694,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,003,52----,H,89,G,897,G,3637,25,17,8,N,N,N,N,N,N,N,N,N,N,N
22,003,522///,J,69,G,700,G,2842,20,14,6,N,N,N,N,N,N,N,N,N,N,N
22,003,5221//,H,42,G,432,G,1834,7,N,6,N,N,N,N,N,N,N,N,N,N,N
22,003,52211/,J,23,H,242,H,1017,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,003,522110,J,23,H,242,H,1017,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,003,5222//,J,25,G,255,G,957,11,11,N,N,N,N,N,N,N,N,N,N,N,N
22,003,52229/,J,25,G,255,G,957,11,11,N,N,N,N,N,N,N,N,N,N,N,N
22,003,522291,J,21,H,231,H,863,10,10,N,N,N,N,N,N,N,N,N,N,N,N
22,003,524///,J,20,H,197,H,795,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,5242//,J,14,G,105,G,415,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,52421/,J,14,G,105,G,415,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,524210,J,14,G,105,G,415,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,53----,J,11,G,119,H,457,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,531///,J,11,G,119,H,457,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,54----,J,54,H,461,H,2678,22,18,4,N,N,N,N,N,N,N,N,N,N,N
22,003,541///,J,54,H,461,H,2678,22,18,4,N,N,N,N,N,N,N,N,N,N,N
22,003,5411//,J,24,H,259,G,1843,9,8,N,N,N,N,N,N,N,N,N,N,N,N
22,003,54111/,J,24,H,259,G,1843,9,8,N,N,N,N,N,N,N,N,N,N,N,N
22,003,541110,J,24,H,259,G,1843,9,8,N,N,N,N,N,N,N,N,N,N,N,N
22,003,5412//,G,15,J,83,H,344,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,54121/,G,15,J,83,H,344,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,5416//,G,5,J,38,G,162,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,003,54169/,G,3,J,14,J,57,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,541690,G,3,J,14,J,57,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,5419//,J,9,J,75,J,316,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,56----,G,30,G,439,H,1855,10,9,N,N,N,N,N,N,N,N,N,N,N,N
22,003,561///,J,12,J,144,J,608,8,8,N,N,N,N,N,N,N,N,N,N,N,N
22,003,5617//,J,6,H,62,H,298,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,003,62----,H,868,H,9358,H,38514,43,14,12,7,5,3,N,N,N,N,N,N,N,N
22,003,621///,H,307,H,3195,H,12927,25,12,3,6,3,N,N,N,N,N,N,N,N,N
22,003,6211//,J,15,H,111,G,504,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,62111/,J,15,H,111,G,504,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,621111,J,15,H,111,G,504,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,6212//,J,19,H,132,H,534,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,62121/,J,19,H,132,H,534,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,621210,J,19,H,132,H,534,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,6213//,H,58,J,457,J,1728,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,003,62134/,J,5,J,59,H,236,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,621340,J,5,J,59,H,236,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,6214//,H,71,J,900,J,3561,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,62149/,H,31,J,476,J,1946,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,6216//,G,124,G,1151,G,4667,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,62161/,G,124,G,1151,G,4667,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,621610,G,124,G,1151,G,4667,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,623///,G,202,G,1632,G,7344,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,624///,J,92,J,403,H,1681,11,N,7,N,N,N,N,N,N,N,N,N,N,N
22,003,6241//,H,24,J,144,J,529,5,N,4,N,N,N,N,N,N,N,N,N,N,N
22,003,62419/,G,17,J,110,J,389,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,003,624190,G,17,J,110,J,389,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,003,6244//,H,45,H,176,H,765,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,003,62441/,H,45,H,176,H,765,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,003,624410,H,45,H,176,H,765,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,003,71----,J,7,G,10,H,47,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,72----,H,369,H,1480,G,6418,33,15,4,7,5,N,N,N,N,N,N,N,N,N
22,003,721///,J,26,G,91,G,487,11,9,N,N,N,N,N,N,N,N,N,N,N,N
22,003,7211//,J,21,G,63,G,388,10,9,N,N,N,N,N,N,N,N,N,N,N,N
22,003,72111/,J,21,G,63,G,388,10,9,N,N,N,N,N,N,N,N,N,N,N,N
22,003,721110,J,21,G,63,G,388,10,9,N,N,N,N,N,N,N,N,N,N,N,N
22,003,722///,H,343,H,1389,H,5931,22,6,3,6,5,N,N,N,N,N,N,N,N,N
22,003,7225//,H,343,H,1389,H,5931,22,6,3,6,5,N,N,N,N,N,N,N,N,N
22,003,72251/,H,343,H,1389,H,5931,22,6,3,6,5,N,N,N,N,N,N,N,N,N
22,003,722511,H,63,H,293,G,1325,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,722513,H,276,H,1070,H,4526,13,N,N,4,4,N,N,N,N,N,N,N,N,N
22,003,81----,H,237,H,1781,H,7727,46,33,7,N,4,N,N,N,N,N,N,N,N,N
22,003,811///,J,61,J,721,J,3262,11,6,3,N,N,N,N,N,N,N,N,N,N,N
22,003,8111//,J,36,H,286,G,967,9,5,3,N,N,N,N,N,N,N,N,N,N,N
22,003,81111/,J,17,G,145,G,621,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,811111,J,13,H,113,H,486,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,812///,J,24,H,190,H,784,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,003,8121//,J,9,H,39,H,185,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,81211/,J,9,H,39,H,185,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,8122//,J,15,H,151,G,599,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,81221/,J,15,H,151,G,599,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,812210,J,15,H,151,G,599,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,003,813///,H,152,H,870,H,3681,29,22,3,N,3,N,N,N,N,N,N,N,N,N
22,003,8131//,H,120,G,509,G,2071,25,19,3,N,N,N,N,N,N,N,N,N,N,N
22,003,81311/,H,120,G,509,G,2071,25,19,3,N,N,N,N,N,N,N,N,N,N,N
22,003,813110,H,120,G,509,G,2071,25,19,3,N,N,N,N,N,N,N,N,N,N,N
22,003,8139//,H,32,J,361,J,1610,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,81391/,J,6,J,34,J,146,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,003,813910,J,6,J,34,J,146,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,------,G,45262,G,853572,G,3201885,2626,1257,527,395,288,91,51,10,4,3,N,N,N,N
22,005,21----,G,235,G,6892,G,23221,13,5,N,N,3,N,N,N,N,N,N,N,N,N
22,005,211///,J,42,J,1830,J,6101,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,2111//,J,42,J,1830,J,6101,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,21113/,J,42,J,1830,J,6101,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,211130,J,42,J,1830,J,6101,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,213///,G,192,G,5053,G,17083,8,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,2131//,G,192,G,5053,G,17083,8,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,21311/,G,192,G,5053,G,17083,8,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,213112,G,192,G,5053,G,17083,8,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,22----,G,140,G,2989,G,12202,9,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,221///,G,140,G,2989,G,12202,9,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,2211//,J,55,J,1487,J,5697,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,22112/,J,55,J,1487,J,5697,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,221122,J,55,J,1487,J,5697,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,2213//,J,59,J,1116,J,4519,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,23----,G,9636,G,244438,G,901130,290,167,45,25,23,12,13,N,N,N,N,N,N,N
22,005,236///,G,588,G,11055,G,51786,76,58,10,3,N,N,N,N,N,N,N,N,N,N
22,005,2361//,H,197,H,3267,H,14021,52,46,5,N,N,N,N,N,N,N,N,N,N,N
22,005,23611/,H,197,H,3267,H,14021,52,46,5,N,N,N,N,N,N,N,N,N,N,N
22,005,236115,H,39,G,519,G,2365,17,15,N,N,N,N,N,N,N,N,N,N,N,N
22,005,236117,H,31,G,378,G,1466,11,9,N,N,N,N,N,N,N,N,N,N,N,N
22,005,236118,H,38,G,350,G,1395,22,21,N,N,N,N,N,N,N,N,N,N,N,N
22,005,2362//,G,391,G,7788,G,37765,24,12,5,3,N,N,N,N,N,N,N,N,N,N
22,005,23621/,G,268,G,5560,G,25192,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,236210,G,268,G,5560,G,25192,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,23622/,G,123,G,2228,H,12573,20,11,5,3,N,N,N,N,N,N,N,N,N,N
22,005,236220,G,123,G,2228,H,12573,20,11,5,3,N,N,N,N,N,N,N,N,N,N
22,005,237///,G,1705,G,34301,H,173093,39,14,6,4,N,6,6,N,N,N,N,N,N,N
22,005,2371//,H,679,H,14097,H,67045,19,8,3,N,N,3,3,N,N,N,N,N,N,N
22,005,23711/,G,6,H,63,H,331,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,237110,G,6,H,63,H,331,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,23712/,J,531,J,11905,J,51608,7,N,N,N,N,3,N,N,N,N,N,N,N,N
22,005,237120,J,531,J,11905,J,51608,7,N,N,N,N,3,N,N,N,N,N,N,N,N
22,005,23713/,J,142,J,2129,G,15106,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,237130,J,142,J,2129,G,15106,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,2372//,G,4,G,127,G,491,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,23721/,G,4,G,127,G,491,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,237210,G,4,G,127,G,491,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,2373//,G,249,G,4854,G,19790,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,23731/,G,249,G,4854,G,19790,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,237310,G,249,G,4854,G,19790,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,2379//,G,773,G,15223,H,85767,10,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,23799/,G,773,G,15223,H,85767,10,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,237990,G,773,G,15223,H,85767,10,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,238///,G,7343,H,199082,G,676251,175,95,29,18,19,5,5,N,N,N,N,N,N,N
22,005,2381//,H,729,H,15665,H,71466,37,24,3,3,4,N,N,N,N,N,N,N,N,N
